,tweet_id,favorite_count,retweet_count,rating_numerator,breed,breed_conf,dog_stage
421,786664955043049472,11957,2996,12.0,leonberg,0.512034,
422,786595970293370880,10497,3601,11.0,pembroke,0.709512,
423,786363235746385920,12189,4072,13.0,golden_retriever,0.929266,doggo
424,786233965241827333,17178,5571,11.0,labrador_retriever,0.478193,
425,785927819176054784,12696,3652,12.0,toy_poodle,0.00849262,
426,785533386513321988,10183,2334,11.0,miniature_pinscher,0.436023,
427,785264754247995392,8128,1911,12.0,chow,0.056137,
428,785170936622350336,13491,5639,11.0,eskimo_dog,0.0274944,
429,784826020293709826,11310,3712,13.0,chow,0.0903414,
430,784517518371221505,10039,2970,11.0,malamute,0.757764,
431,784431430411685888,6329,1491,12.0,miniature_poodle,0.744819,
432,783821107061198850,8209,2269,12.0,lakeland_terrier,0.26565900000000003,
433,783695101801398276,11650,3737,12.0,chow,0.314265,
434,783466772167098368,9468,2608,11.0,chihuahua,0.789,
435,783391753726550016,18908,6441,13.0,norwegian_elkhound,0.87713,
436,783334639985389568,32651,13616,12.0,cardigan,0.593858,
437,783085703974514689,9112,2565,11.0,chesapeake_bay_retriever,0.240602,
438,782969140009107456,26949,8521,12.0,golden_retriever,0.17139300000000002,
439,782747134529531904,8310,1604,11.0,golden_retriever,0.560699,doggo
440,782722598790725632,19250,6238,10.0,irish_setter,0.574557,
441,782598640137187329,8694,2184,11.0,malamute,0.8408709999999999,
442,782305867769217024,18630,6470,12.0,briard,0.5044270000000001,doggo
443,781524693396357120,23163,6426,12.0,chesapeake_bay_retriever,0.0035225,
444,781251288990355457,9428,2458,11.0,mexican_hairless,0.8877709999999999,
445,781163403222056960,10895,3168,10.0,shetland_sheepdog,0.973841,
446,780858289093574656,8033,2328,10.0,chesapeake_bay_retriever,0.488555,
447,780800785462489090,6141,1505,11.0,siberian_husky,0.951963,
448,780601303617732608,13525,3839,12.0,saint_bernard,0.995143,
449,780543529827336192,7040,2032,12.0,golden_retriever,0.628312,
450,780459368902959104,5892,1224,11.0,great_dane,0.382491,
451,780192070812196864,9712,2589,11.0,vizsla,0.144012,
452,779834332596887552,21252,8237,11.0,golden_retriever,0.99383,
453,779123168116150273,13206,4207,12.0,toy_poodle,0.43108,
454,779056095788752897,16500,5247,13.0,chihuahua,0.721188,
455,778990705243029504,22342,8437,11.0,cocker_spaniel,0.7153510000000001,
456,778748913645780993,7717,1562,11.0,staffordshire_bullterrier,0.351434,
457,778650543019483137,6430,1729,10.0,german_shepherd,0.515699,
458,778624900596654080,5177,1176,11.0,airedale,0.786089,
459,778408200802557953,15135,5023,14.0,pembroke,0.8483620000000001,
460,778383385161035776,6515,1271,13.0,collie,0.345266,
461,778286810187399168,11576,3836,11.0,boston_bull,0.32207,
462,778039087836069888,9417,3065,12.0,german_shepherd,0.717776,pupper
463,778027034220126208,7320,1885,11.27,clumber,0.946718,pupper
464,777684233540206592,12518,3403,12.0,cocker_spaniel,0.253442,
465,777621514455814149,9742,2910,12.0,chow,0.999823,
466,777189768882946048,15921,4999,12.0,chihuahua,0.988412,
467,776813020089548800,5444,1405,12.0,toy_poodle,0.51661,
468,776477788987613185,9858,3249,11.0,labrador_retriever,0.8848389999999999,pupper
469,776218204058357768,33345,18497,13.0,samoyed,0.940326,floofer
470,776201521193218049,10681,2919,10.0,rottweiler,0.502228,
471,776088319444877312,2045,179,10.0,pug,7.657020000000001e-05,
472,775842724423557120,13022,3116,12.0,chow,0.520022,
473,775364825476165632,8295,3472,11.0,beagle,0.571229,doggo
474,775085132600442880,17281,5488,13.0,chow,0.316565,
475,774757898236878852,9462,2035,12.0,toy_poodle,0.7199409999999999,
476,774639387460112384,7508,2013,10.0,walker_hound,0.6275930000000001,
477,774314403806253056,24167,6478,14.0,eskimo_dog,0.5960449999999999,
478,773985732834758656,11925,4492,11.0,pug,0.10957,pupper
479,773922284943896577,7110,1999,12.0,pomeranian,0.554331,
480,773704687002451968,7317,1891,12.0,silky_terrier,0.324251,
481,773670353721753600,5935,1501,10.0,old_english_sheepdog,0.969311,
482,773547596996571136,24553,7126,11.0,norwegian_elkhound,0.372202,pupper
483,773308824254029826,25846,8640,12.0,labrador_retriever,0.151406,
484,773247561583001600,10414,3699,10.0,miniature_pinscher,0.08336879999999999,
485,773191612633579521,11117,4736,12.0,blenheim_spaniel,0.427766,
486,772826264096874500,8842,2669,11.0,basset,0.915351,
487,772581559778025472,7192,1968,10.0,newfoundland,0.574345,
488,772193107915964416,6665,1612,12.0,pembroke,0.367945,pupper
489,772152991789019136,4181,1300,10.0,golden_retriever,0.275318,
490,772117678702071809,4165,848,12.0,labrador_retriever,0.217821,
491,772114945936949249,3005,546,10.0,chihuahua,0.803293,
492,772102971039580160,4448,1065,11.0,pembroke,0.54178,
493,771770456517009408,13356,3924,11.0,papillon,0.53318,
494,771500966810099713,9167,3018,12.0,labrador_retriever,0.833952,
495,771380798096281600,11746,5912,11.0,collie,0.503728,
496,771136648247640064,10223,3357,11.0,golden_retriever,0.297402,
497,771102124360998913,6898,1663,12.0,labrador_retriever,0.568789,
498,770787852854652928,5498,1415,10.0,bernese_mountain_dog,0.787812,
499,770772759874076672,5749,1626,11.0,chow,0.979515,
500,770414278348247044,6987,2390,11.0,golden_retriever,0.0535696,
501,770293558247038976,6923,1718,10.0,italian_greyhound,0.931668,
502,770069151037685760,8385,2651,10.0,boston_bull,0.414965,
503,769940425801170949,34948,11131,12.0,miniature_pinscher,0.796313,
504,769695466921623552,7101,1926,13.0,pug,0.407117,
505,769212283578875904,5980,1969,12.0,golden_retriever,0.16653800000000002,
506,768855141948723200,4660,1034,11.0,chow,0.7202189999999999,
507,768609597686943744,4580,1382,10.0,basenji,0.183283,
508,768596291618299904,5592,1473,12.0,great_pyrenees,0.729745,
509,768473857036525572,15110,3958,11.0,labrador_retriever,0.73917,
510,767754930266464257,17814,6221,11.0,vizsla,0.307794,
511,767500508068192258,8295,2688,12.0,chow,0.483228,
512,767122157629476866,11227,3261,13.0,toy_poodle,0.873841,
513,766793450729734144,5650,1565,10.0,beagle,0.451697,
514,766693177336135680,4484,918,11.0,doberman,0.948355,
515,766313316352462849,7493,2166,12.0,toy_poodle,0.966896,
516,766069199026450432,4765,1003,12.0,redbone,0.484855,
517,766008592277377025,4149,571,11.0,welsh_springer_spaniel,0.7281529999999999,
518,765719909049503744,8021,2475,12.0,golden_retriever,0.969518,
519,765669560888528897,5760,1407,12.0,beagle,0.993333,
520,765395769549590528,20539,3127,13.0,pembroke,0.509491,
521,765371061932261376,7842,2475,11.0,golden_retriever,0.829456,pupper
522,765222098633691136,12902,3914,10.0,dalmatian,0.556595,
523,764857477905154048,7099,2029,12.0,bernese_mountain_dog,0.7920590000000001,
524,764259802650378240,6718,1745,10.0,german_shepherd,0.973677,
525,763837565564780549,14041,4858,11.0,malamute,0.375098,
526,763103485927849985,8163,2602,10.0,chow,0.0390848,
527,762699858130116608,13518,4190,11.0,kelpie,0.519047,
528,762464539388485633,11503,4839,12.0,chow,0.999953,
529,761976711479193600,5992,2310,12.0,labrador_retriever,0.475552,
530,761599872357261312,4578,1336,11.0,gordon_setter,0.240427,
531,761334018830917632,5792,1669,10.0,norwegian_elkhound,0.8229360000000001,
532,761292947749015552,4957,1265,11.0,standard_poodle,0.6608930000000001,
533,761227390836215808,5908,1775,10.0,french_bulldog,0.280802,
534,761004547850530816,12482,3952,11.0,golden_retriever,0.735163,
535,760893934457552897,4228,1104,11.0,blenheim_spaniel,0.113992,doggo
536,760656994973933572,7343,2210,11.0,golden_retriever,0.760546,
537,760539183865880579,8399,4168,12.0,samoyed,0.988013,
538,759923798737051648,16284,6521,10.0,labrador_retriever,0.324579,
539,759846353224826880,7433,2265,11.0,sussex_spaniel,0.355395,
540,759557299618865152,5202,1341,10.0,golden_retriever,0.763333,
541,759447681597108224,9418,2827,11.0,kuvasz,0.223148,
542,759197388317847553,6725,2221,12.0,kuvasz,0.5113409999999999,
543,759047813560868866,7227,2302,11.0,labrador_retriever,0.778546,
544,758854675097526272,3904,1027,11.0,old_english_sheepdog,0.0237914,
545,758828659922702336,12376,4376,13.0,chesapeake_bay_retriever,0.480048,doggo
546,758740312047005698,6339,1824,12.0,chesapeake_bay_retriever,0.848514,
547,758474966123810816,4227,1132,11.0,pembroke,0.546145,
548,758405701903519748,5756,2204,10.0,chesapeake_bay_retriever,0.702954,
549,758355060040593408,3797,1245,11.0,pembroke,0.987643,
550,757741869644341248,7613,3710,10.0,old_english_sheepdog,0.128899,
551,757725642876129280,5022,1391,11.0,labrador_retriever,0.128128,
552,757611664640446465,5026,1272,12.0,bluetick,0.829259,
553,757400162377592832,16743,7759,13.0,golden_retriever,0.0878003,
554,757393109802180609,6462,2009,10.0,labrador_retriever,0.787125,doggo
555,756998049151549440,6923,2271,11.0,golden_retriever,0.678555,
556,756939218950160384,7342,2295,12.0,golden_retriever,0.790371,pupper
557,756651752796094464,5612,1511,11.0,pembroke,0.294808,
558,756303284449767430,4359,1231,11.0,golden_retriever,0.981652,
559,756288534030475264,28519,15071,12.0,french_bulldog,0.032492200000000006,
560,756275833623502848,7114,1738,10.0,airedale,0.602957,puppo
561,754856583969079297,7616,2870,11.0,golden_retriever,0.8723850000000001,
562,754449512966619136,4147,846,11.0,beagle,0.858513,
563,754120377874386944,8655,2670,10.0,chow,0.168909,
564,754011816964026368,9726,4079,12.0,french_bulldog,0.600985,
565,753655901052166144,6458,2492,10.0,miniature_pinscher,0.456092,
566,753294487569522689,3758,1191,11.0,chow,0.194773,
567,753026973505581056,4283,1109,10.0,pembroke,0.868511,
568,752917284578922496,7592,1790,11.0,german_shepherd,0.609283,
569,752682090207055872,6642,1846,10.0,german_shepherd,0.299966,doggo
570,752660715232722944,4878,1794,10.0,english_setter,0.0505118,doggo
571,752519690950500352,8157,3917,11.0,labrador_retriever,1.00288e-05,puppo
572,752173152931807232,6569,2106,12.0,labrador_retriever,0.527659,
573,751937170840121344,5770,1530,11.0,lakeland_terrier,0.4241680000000001,
574,751830394383790080,6428,2227,12.0,chow,0.703569,
575,751598357617971201,8699,3440,13.0,toy_poodle,0.757756,
576,751538714308972544,5547,1445,10.0,labrador_retriever,0.516257,
577,751205363882532864,6948,2086,12.0,labrador_retriever,0.947164,
578,751132876104687617,5610,1480,10.0,labrador_retriever,0.92939,puppo
579,750868782890057730,5306,1595,11.0,toy_poodle,0.912648,pupper
580,750719632563142656,14621,5747,12.0,pembroke,0.972587,
581,750429297815552001,14569,4947,12.0,golden_retriever,0.964929,
582,750147208377409536,3409,1095,13.0,pug,0.977765,
583,750132105863102464,3990,1440,11.0,toy_poodle,0.4780180000000001,
584,750117059602808832,4740,1466,10.0,shih-tzu,0.814405,
585,750101899009982464,3344,959,11.0,golden_retriever,0.316704,
586,750086836815486976,2383,613,12.0,pug,0.978277,
587,750071704093859840,8653,3802,10.0,redbone,0.382113,pupper
588,750056684286914561,3444,1011,11.0,saluki,0.484428,
589,750041628174217216,3502,703,13.0,labrador_retriever,0.252031,
590,750026558547456000,2986,888,10.0,standard_poodle,0.258732,
591,750011400160841729,3568,1035,11.0,boston_bull,0.0871498,doggo
592,749996283729883136,3331,919,12.0,old_english_sheepdog,0.515319,
593,749774190421639168,5114,1493,12.0,pekinese,0.8790120000000001,
594,749417653287129088,6721,1904,11.0,papillon,0.772894,pupper
595,749403093750648834,2892,622,10.0,chesapeake_bay_retriever,0.694541,
596,749395845976588288,9488,3951,10.0,pomeranian,0.973715,
597,749064354620928000,5277,1714,11.0,pug,0.985222,
598,748977405889503236,11235,3759,10.0,german_short-haired_pointer,0.742216,
599,748932637671223296,6461,2564,13.0,borzoi,0.742912,doggo
600,748699167502000129,5213,1814,11.0,pembroke,0.849029,
601,748346686624440324,5735,1413,10.0,borzoi,0.5964550000000001,
602,748324050481647620,4078,867,11.0,shetland_sheepdog,0.880499,
603,747963614829678593,6397,2444,10.0,kelpie,0.307672,pupper
604,747933425676525569,7310,2894,11.0,samoyed,0.998201,
605,747844099428986880,3084,851,11.0,pembroke,0.360428,
606,747600769478692864,2545,619,10.0,chesapeake_bay_retriever,0.804363,
607,747594051852075008,4065,1205,11.0,basenji,0.389136,
608,747512671126323200,6110,1803,10.0,cardigan,0.111493,
609,747219827526344708,5792,1791,11.0,shetland_sheepdog,0.548018,
610,747103485104099331,10534,4548,11.0,labrador_retriever,0.991954,
611,746872823977771008,6593,2429,11.0,pembroke,0.540201,
612,746790600704425984,5345,1806,10.0,boston_bull,0.936183,
613,746726898085036033,6648,2037,12.0,golden_retriever,0.25650500000000004,
614,746507379341139972,5094,1226,10.0,toy_poodle,0.508292,
615,746131877086527488,7565,2511,10.0,chow,0.575637,
616,746056683365994496,3904,931,11.0,shetland_sheepdog,0.43332,
617,745789745784041472,4437,1207,10.0,pekinese,0.984267,
618,745433870967832576,7824,2894,10.0,basset,1.44895e-05,doggo
619,745057283344719872,7945,2585,12.0,shetland_sheepdog,0.963985,
620,744971049620602880,8652,3042,12.0,toy_poodle,0.497755,
621,744709971296780288,6150,1771,10.0,shetland_sheepdog,0.234431,
622,744334592493166593,7443,2412,11.0,samoyed,0.960543,
623,743980027717509120,4551,1231,11.0,bull_mastiff,0.97573,
624,743895849529389061,3999,1087,10.0,dalmatian,0.562315,
625,743609206067040256,4917,1560,10.0,weimaraner,0.982794,
626,743545585370791937,3863,1066,11.0,standard_poodle,0.06058350000000001,
627,743253157753532416,4624,1366,10.0,malamute,0.442612,puppo
628,743222593470234624,6792,2164,12.0,kuvasz,0.350629,pupper
629,743210557239623680,4215,1560,10.0,golden_retriever,0.930705,
630,742423170473463808,10812,4319,12.0,pug,0.99731,
631,742385895052087300,7457,2266,11.0,cardigan,0.5669109999999999,
632,741793263812808706,4982,1698,10.0,kuvasz,0.311325,
633,741743634094141440,8945,3144,11.0,labrador_retriever,0.786089,pupper
634,741303864243200000,9631,3650,12.0,chihuahua,0.7681560000000001,
635,740995100998766593,7018,3154,10.0,malamute,0.454363,
636,740676976021798912,19881,7724,11.0,norwegian_elkhound,0.275225,pupper
637,740214038584557568,7335,2220,10.0,chesapeake_bay_retriever,0.586414,
638,739979191639244800,21898,6719,12.0,irish_water_spaniel,0.2858,
639,739932936087216128,4443,1217,10.0,redbone,0.243904,
640,739844404073074688,4138,966,12.0,toy_poodle,0.342397,
641,739544079319588864,43694,24319,10.0,labrador_retriever,0.967397,
642,738885046782832640,4127,1283,11.0,american_staffordshire_terrier,0.0155351,
643,738883359779196928,3661,917,10.0,labrador_retriever,0.691137,
644,738537504001953792,5575,1759,11.0,chow,0.808737,puppo
645,738402415918125056,3599,955,10.0,cocker_spaniel,0.346695,
646,738166403467907072,9635,3828,12.0,keeshond,0.8788860000000001,
647,738156290900254721,2768,748,10.0,pug,0.751758,
648,737826014890496000,5757,2006,10.0,vizsla,0.990391,
649,737800304142471168,10943,3904,10.0,malamute,0.374682,
650,737678689543020544,5528,1509,11.0,pembroke,0.935307,
651,737445876994609152,11302,5048,13.0,samoyed,0.400568,floofer
652,736736130620620800,4736,1972,13.0,schipperke,0.545502,
653,736365877722001409,4367,1408,11.0,toy_poodle,0.082606,pupper
654,736225175608430592,8901,3115,10.0,labrador_retriever,0.399217,
655,736010884653420544,8652,3355,10.0,golden_retriever,0.553901,
656,735991953473572864,3934,1283,11.0,cocker_spaniel,0.961643,
657,735648611367784448,4397,1237,12.0,pembroke,0.462594,pupper
658,735635087207878657,6776,2659,11.0,pug,0.8918709999999999,
659,734912297295085568,2993,572,10.0,maltese_dog,0.847292,
660,734787690684657664,13745,7102,13.0,golden_retriever,0.883991,
661,734776360183431168,2742,608,11.0,siberian_husky,0.304902,
662,733828123016450049,3926,881,10.0,beagle,0.472324,
663,733822306246479872,4015,1141,10.0,lhasa,0.457356,floofer
664,733482008106668032,3438,1065,10.0,french_bulldog,0.619382,
665,733460102733135873,4605,1451,11.0,chow,0.931275,
666,732732193018155009,2671,599,12.0,staffordshire_bullterrier,0.127969,
667,732726085725589504,3855,1003,11.0,pomeranian,0.961902,
668,732585889486888962,4016,868,10.0,staffordshire_bullterrier,0.843359,
669,732375214819057664,8832,2838,11.0,basset,0.000547053,doggo
670,732005617171337216,16324,6154,11.0,english_setter,0.677408,
671,731285275100512256,3798,1090,12.0,pembroke,0.967103,
672,730573383004487680,5407,2435,10.0,american_staffordshire_terrier,0.810158,pupper
673,730427201120833536,3809,1176,11.0,eskimo_dog,0.682082,
674,730211855403241472,4180,1182,11.0,pug,0.341663,
675,729823566028484608,4358,1390,13.0,kelpie,0.218408,
676,729463711119904772,6340,2586,13.0,german_shepherd,0.829307,
677,728986383096946689,3460,917,11.0,maltese_dog,0.95207,
678,728760639972315136,5090,1911,13.0,pembroke,0.939134,
679,728751179681943552,3032,757,10.0,saint_bernard,0.48205,
680,728409960103686147,5383,2269,10.0,saint_bernard,0.0942456,
681,728387165835677696,3999,1075,12.0,collie,0.266414,
682,728046963732717569,4722,1328,11.0,newfoundland,0.255971,
683,728035342121635841,4953,1872,12.0,pomeranian,0.248664,pupper
684,728015554473250816,4479,1219,11.0,cocker_spaniel,0.384559,pupper
685,727685679342333952,3206,720,12.0,border_collie,0.462408,
686,727644517743104000,6431,1962,13.0,great_pyrenees,0.457164,doggo
687,727524757080539137,4900,1379,10.0,pomeranian,0.958834,pupper
688,727314416056803329,3623,834,11.0,toy_poodle,0.827469,pupper
689,727175381690781696,4209,1540,10.0,flat-coated_retriever,0.656463,
690,726935089318363137,7496,2738,12.0,toy_poodle,0.083749,
691,726887082820554753,4195,1677,10.0,soft-coated_wheaten_terrier,0.5159189999999999,
692,726828223124897792,3882,1124,12.0,miniature_pinscher,0.255327,
693,725842289046749185,7691,2970,12.0,toy_poodle,0.420463,
694,725786712245440512,4537,1527,11.0,chow,0.33576100000000003,pupper
695,725729321944506368,5646,2009,12.0,boxer,0.599076,
696,724983749226668032,4040,1462,12.0,golden_retriever,0.67575,
697,724771698126512129,2593,725,11.0,german_short-haired_pointer,0.835491,doggo
698,724405726123311104,5800,1847,10.0,golden_retriever,0.240695,pupper
699,724049859469295616,4738,1984,10.0,border_collie,0.581835,
700,724046343203856385,2901,620,10.0,boxer,0.8262719999999999,
701,724004602748780546,4561,1790,11.0,pug,0.0188769,pupper
702,723912936180330496,4236,1374,12.0,samoyed,0.991772,
703,723688335806480385,8435,3347,12.0,chow,0.0890102,
704,723673163800948736,3291,1011,10.0,golden_retriever,0.83939,
705,722613351520608256,5393,1831,12.0,labrador_retriever,0.5309149999999999,
706,721503162398597120,5086,2124,11.0,pomeranian,0.99775,
707,721001180231503872,2748,686,11.0,samoyed,0.950053,pupper
708,720785406564900865,3400,866,12.0,chihuahua,0.8964219999999999,
709,720775346191278080,2702,760,10.0,newfoundland,0.48997,
710,720415127506415616,4503,1681,10.0,rottweiler,0.990312,
711,720389942216527872,6974,2840,11.0,pembroke,0.873977,
712,720043174954147842,5332,2253,11.0,samoyed,0.954517,
713,719991154352222208,5281,1979,10.0,golden_retriever,0.605304,doggo
714,719551379208073216,5515,2192,10.0,malamute,0.873233,
715,719367763014393856,3022,827,11.0,soft-coated_wheaten_terrier,0.050971,
716,719339463458033665,4822,1403,10.0,golden_retriever,0.765778,
717,719332531645071360,3711,1078,11.0,dandie_dinmont,0.224415,
718,718971898235854848,3818,1231,10.0,golden_retriever,0.14039400000000002,
719,718939241951195136,5720,1973,12.0,pembroke,0.7663270000000001,
720,718631497683582976,20697,9126,10.0,pomeranian,0.993718,
721,718613305783398402,2669,542,11.0,labrador_retriever,0.58458,
722,718540630683709445,2730,1137,10.0,maltese_dog,0.632289,
723,718234618122661888,4217,1127,11.0,malamute,0.370152,
724,717841801130979328,2660,670,11.0,brittany_spaniel,0.922876,
725,717537687239008257,6281,2069,11.0,golden_retriever,0.779356,
726,717047459982213120,6826,2135,12.0,golden_retriever,0.983548,
727,717009362452090881,3583,1102,10.0,siberian_husky,0.506154,pupper
728,716802964044845056,4627,1317,10.0,malinois,0.619577,
729,716791146589110272,5204,1474,11.0,pomeranian,0.468751,
730,716439118184652801,2574,247,11.0,siberian_husky,0.396495,
731,716285507865542656,3041,1225,12.0,yorkshire_terrier,0.43042,
732,716080869887381504,5272,1935,11.0,golden_retriever,0.638625,doggo
733,715928423106027520,3485,987,11.0,pug,0.976685,
734,715733265223708672,5093,1920,10.0,dandie_dinmont,0.740229,
735,715696743237730304,4257,1454,10.0,staffordshire_bullterrier,0.427836,
736,715680795826982913,4719,1813,12.0,golden_retriever,0.990715,
737,715342466308784130,3294,768,10.0,west_highland_white_terrier,0.597111,
738,715220193576927233,2630,736,10.0,chihuahua,0.584026,
739,715200624753819648,5578,2110,12.0,chihuahua,0.956787,
740,715009755312439296,4550,1392,12.0,chihuahua,0.142288,
741,714957620017307648,4503,1595,10.0,great_pyrenees,0.251516,
742,714606013974974464,3938,1038,12.0,norfolk_terrier,0.293007,
743,714258258790387713,3281,808,10.0,collie,0.176758,
744,714214115368108032,2480,990,13.0,pug,0.533967,
745,714141408463036416,4673,1569,10.0,labrador_retriever,0.586951,
746,713919462244790272,3564,869,12.0,siberian_husky,0.463223,
747,713761197720473600,5308,1541,12.0,brittany_spaniel,0.797936,
748,713411074226274305,4802,1440,11.0,great_pyrenees,0.720337,
749,713177543487135744,7854,3183,10.0,whippet,0.734244,
750,713175907180089344,4851,1630,10.0,malamute,0.430624,
751,712809025985978368,20378,7602,10.0,labrador_retriever,0.8686709999999999,
752,712717840512598017,13474,5616,10.0,great_pyrenees,0.732043,
753,712668654853337088,4531,1367,10.0,labrador_retriever,0.829058,
754,712438159032893441,5799,1756,11.0,great_pyrenees,0.069457,
755,712097430750289920,4144,1172,10.0,labrador_retriever,0.720481,
756,712085617388212225,3531,556,11.0,shih-tzu,0.625129,
757,711743778164514816,3095,1101,11.0,lakeland_terrier,0.459515,
758,711732680602345472,9756,4653,10.0,ibizan_hound,0.334929,
759,711363825979756544,3996,1287,11.0,pembroke,0.7509060000000001,
760,711008018775851008,3275,710,11.0,french_bulldog,0.731405,pupper
761,710997087345876993,4960,1561,12.0,malamute,0.28126,
762,710844581445812225,2775,779,10.0,pembroke,0.200407,
763,710833117892898816,2937,606,12.0,pembroke,0.803742,
764,710588934686908417,4968,2107,12.0,pembroke,0.982004,
765,710283270106132480,2308,580,11.0,shih-tzu,0.932401,
766,710272297844797440,4945,1425,11.0,old_english_sheepdog,0.586307,
767,710269109699739648,2613,1257,13.0,pug,0.415495,
768,710153181850935296,3153,1006,11.0,cocker_spaniel,0.00271296,
769,710117014656950272,5999,2233,11.0,toy_poodle,0.802092,pupper
770,709918798883774466,3250,1215,12.0,pembroke,0.956222,
771,709852847387627521,3824,1336,12.0,chihuahua,0.945629,
772,709566166965075968,3865,1367,12.0,chow,0.999837,
773,709556954897764353,3593,1204,12.0,golden_retriever,0.790026,
774,709449600415961088,2420,665,10.0,maltese_dog,0.780187,
775,709225125749587968,2615,647,11.0,labrador_retriever,0.271109,
776,709207347839836162,13755,6567,11.0,chihuahua,0.948323,
777,709158332880297985,2236,470,10.0,siberian_husky,0.212957,
778,708834316713893888,1860,571,10.0,eskimo_dog,0.283945,
779,708810915978854401,18036,7848,10.0,golden_retriever,0.976139,
780,708738143638450176,2997,917,11.0,pomeranian,0.933457,
781,708711088997666817,2790,834,11.0,german_short-haired_pointer,0.0526946,
782,708479650088034305,2768,765,13.0,shih-tzu,0.218479,
783,708469915515297792,3357,926,11.0,chihuahua,0.748163,
784,708356463048204288,3929,1520,10.0,pug,0.871283,
785,708349470027751425,2568,831,11.0,basenji,0.187158,
786,708149363256774660,4672,1727,10.0,cardigan,0.350993,
787,708130923141795840,3707,943,11.0,french_bulldog,0.710354,
788,708109389455101952,2124,610,10.0,staffordshire_bullterrier,0.5161060000000001,
789,707969809498152960,2941,1097,11.0,toy_poodle,0.908491,
790,707776935007539200,3593,1079,11.0,miniature_pinscher,0.890426,
791,707741517457260545,2718,696,10.0,whippet,0.738371,
792,707610948723478529,18557,7236,12.0,golden_retriever,0.383223,
793,707411934438625280,2486,673,11.0,lakeland_terrier,0.7382770000000001,pupper
794,707387676719185920,3835,1490,10.0,chihuahua,0.888468,
795,707315916783140866,2698,727,10.0,bernese_mountain_dog,0.979235,pupper
796,707297311098011648,3022,903,10.0,blenheim_spaniel,0.370717,
797,707059547140169728,2796,759,11.0,samoyed,0.8973120000000001,
798,707038192327901184,2404,900,10.0,pug,0.642426,
799,707021089608753152,4433,1540,12.0,cocker_spaniel,0.559658,
800,707014260413456384,2502,664,11.0,chihuahua,0.58378,
801,706681918348251136,3627,1103,12.0,toy_poodle,0.717584,
802,706538006853918722,3778,1580,11.0,chow,0.541794,
803,706516534877929472,3404,1150,12.0,golden_retriever,0.7726850000000001,
804,706346369204748288,3768,1035,12.0,tibetan_mastiff,0.956462,
805,706310011488698368,23443,9034,12.0,pembroke,0.6981649999999999,pupper
806,706291001778950144,1861,522,11.0,border_terrier,0.587101,
807,706265994973601792,2979,1030,11.0,papillon,0.743715,
808,705975130514706432,3397,842,10.0,staffordshire_bullterrier,0.5877640000000001,pupper
809,705970349788291072,3440,1008,12.0,golden_retriever,0.776346,
810,705898680587526145,2597,643,10.0,collie,0.808276,
811,705591895322394625,3475,1308,11.0,basenji,0.877207,
812,705475953783398401,3231,1045,12.0,golden_retriever,0.908784,
813,705442520700944385,4877,1859,12.0,great_pyrenees,0.309106,
814,705428427625635840,4188,1931,11.0,chihuahua,0.774792,pupper
815,705239209544720384,3290,854,11.0,chihuahua,0.15795,
816,705102439679201280,2342,585,10.0,collie,0.457672,
817,705066031337840642,2378,683,12.0,airedale,0.868658,
818,704859558691414016,2462,612,10.0,pug,0.284428,pupper
819,704847917308362754,5594,1727,12.0,golden_retriever,0.85724,
820,704761120771465216,7283,3257,13.0,chihuahua,0.100418,pupper
821,704499785726889984,3212,1124,12.0,chihuahua,0.376541,
822,704480331685040129,3723,1197,11.0,samoyed,0.979206,
823,704364645503647744,8804,3999,12.0,pembroke,0.980695,
824,704347321748819968,1729,393,10.0,brittany_spaniel,0.0829173,pupper
825,703774238772166656,2020,526,10.0,labrador_retriever,0.990119,
826,703769065844768768,3621,1276,10.0,boxer,0.838994,
827,703611486317502464,4229,1709,10.0,pembroke,0.756441,pupper
828,703382836347330562,3837,1285,12.0,golden_retriever,0.945664,
829,703268521220972544,2152,618,12.0,kuvasz,0.038243,pupper
830,703079050210877440,8064,3494,11.0,pembroke,0.778503,
831,702684942141153280,3516,1215,11.0,golden_retriever,0.514085,
832,702671118226825216,2398,634,10.0,bloodhound,0.381227,
833,702598099714314240,11332,3712,11.0,kelpie,0.219179,pupper
834,702539513671897089,3134,1091,12.0,pomeranian,0.714367,
835,702321140488925184,3604,1156,12.0,west_highland_white_terrier,0.769159,
836,702276748847800320,2706,860,11.0,boston_bull,0.697303,
837,701981390485725185,3755,1106,12.0,pomeranian,0.491022,
838,701952816642965504,4167,1149,11.0,toy_poodle,0.33170700000000003,
839,701889187134500865,3905,1558,11.0,french_bulldog,0.902856,
840,701601587219795968,2299,523,10.0,chihuahua,0.993661,
841,701545186879471618,2902,680,10.0,border_collie,0.280893,pupper
842,701214700881756160,13475,5812,12.0,chihuahua,0.615163,
843,700890391244103680,2437,653,11.0,schipperke,0.122356,
844,700864154249383937,2828,685,12.0,kuvasz,0.8058569999999999,pupper
845,700847567345688576,2637,558,10.0,rhodesian_ridgeback,0.252514,
846,700747788515020802,25130,10673,11.0,great_pyrenees,0.481333,
847,700518061187723268,2887,915,10.0,american_staffordshire_terrier,0.569501,
848,700505138482569216,2487,646,12.0,norwegian_elkhound,0.160205,
849,700167517596164096,2903,836,10.0,beagle,0.16258499999999998,
850,700151421916807169,2450,754,11.0,italian_greyhound,0.17683800000000002,pupper
